humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,clouds_all,air_pollution_index
66,3,225,3,3,275.08,1,241
68,3,215,8,8,274.95,1,155
61,3,213,3,3,274.86,90,65
66,3,200,3,3,275.02,40,39
62,3,195,6,6,275.48,90,84
74,3,201,5,5,275.72,90,61
65,3,192,1,1,276.35,90,205
71,3,194,8,8,276.95,90,237
71,3,216,7,7,277.36,90,147
80,3,211,8,8,277.15,90,191
82,3,226,3,3,277.15,90,299
78,2,241,7,7,276.79,90,200
82,3,256,2,2,276.79,90,168
80,2,271,9,9,276.79,90,201
72,2,281,3,3,276.79,90,187
72,2,297,5,5,276.79,90,46
66,2,309,2,2,276.87,90,233
68,1,289,7,7,276.87,90,169
60,2,311,5,5,277.01,90,218
59,1,302,9,9,277.01,90,258
60,1,314,8,8,277.01,90,194
58,1,298,2,2,277.01,90,297
58,1,303,1,1,277.01,90,235
62,1,306,4,4,277.01,90,235
61,1,312,1,1,277.01,90,17
63,1,315,9,9,276.87,90,32
67,1,323,7,7,276.87,90,232
68,1,325,6,6,276.87,90,175
71,1,331,6,6,276.94,90,284
71,1,328,7,7,276.94,90,45
75,1,337,9,9,276.94,90,186
76,1,337,9,9,277.01,90,197
75,2,343,2,2,277.01,90,236
77,2,340,1,1,277.01,90,68
77,2,344,3,3,277.08,90,266
80,2,340,1,1,277.22,90,106
79,2,347,6,6,277.15,90,218
81,2,346,3,3,277.08,90,258
69,2,315,1,1,277.51,90,270
76,2,324,5,5,277.01,90,67
69,2,303,2,2,276.79,90,66
80,2,319,4,4,276.94,90,179
67,2,286,4,4,276.65,90,82
72,2,289,6,6,276.3,90,31
58,2,296,4,4,276.3,90,62
69,2,298,7,7,275.72,90,66
61,3,304,9,9,275.72,90,112
75,3,316,5,5,275.72,90,121
60,3,320,3,3,274.94,90,270
67,4,329,4,4,274.94,90,144
62,4,331,8,8,274.94,90,194
73,4,343,9,9,274.35,90,35
72,4,347,6,6,274.35,90,34
73,4,169,6,6,274.35,90,273
71,4,234,7,7,274.35,90,18
71,4,117,6,6,274.08,90,229
70,3,354,7,7,274.84,90,285
71,3,119,1,1,274.87,90,204
70,3,238,3,3,274.87,90,181
62,3,164,8,8,274.42,90,179
64,3,348,4,4,274.42,90,121
58,2,338,3,3,274.15,90,180
48,2,350,4,4,273.68,90,223
44,2,333,9,9,273.48,90,183
35,1,338,3,3,273.08,90,299
41,1,241,4,4,272.95,90,77
27,1,279,8,8,272.87,90,155
29,0,216,3,3,272.72,90,148
29,1,262,9,9,272.58,90,228
31,0,162,4,4,273.35,90,34
32,1,172,7,7,273.79,90,261
33,1,160,3,3,273.65,90,224
33,1,177,6,6,273.65,90,174
34,1,172,9,9,273.65,90,90
29,2,175,9,9,273.68,90,86
32,2,167,7,7,273.68,90,293
28,2,167,5,5,273.68,90,167
51,2,180,3,3,273.65,90,183
39,3,176,5,5,273.65,90,177
53,3,185,4,4,273.65,90,158
52,3,186,3,3,274.15,90,152
71,3,197,5,5,274.15,90,140
75,4,201,1,1,274.15,90,106
68,4,192,6,6,274.15,90,273
76,4,200,2,2,274.22,90,174
72,4,196,4,4,274.22,90,28
78,4,201,7,7,274.22,90,292
71,4,193,4,4,274.22,90,25
74,4,194,3,3,273.86,90,11
74,4,203,6,6,273.86,90,19
78,4,202,6,6,273.86,90,115
79,4,208,9,9,274.58,90,26
80,4,210,2,2,274.58,90,213
81,4,217,2,2,274.58,90,16
82,3,220,6,6,275.44,90,210
80,3,226,9,9,275.44,90,55
82,3,228,8,8,275.29,90,187
80,2,233,8,8,275.29,90,19
82,2,245,7,7,275.29,90,281
80,2,247,5,5,275.29,90,266
81,2,256,6,6,275.15,90,146
85,2,253,2,2,275.15,90,22
84,2,266,2,2,275.15,90,198
87,2,267,1,1,275.42,90,153
84,2,257,1,1,275.42,90,235
89,2,261,6,6,275.42,90,295
87,2,254,1,1,275.65,90,214
89,2,238,6,6,275.65,90,192
87,2,234,7,7,275.65,90,20
88,2,221,2,2,275.65,90,57
83,3,225,8,8,274.88,90,272
86,3,206,8,8,274.88,90,266
83,3,204,2,2,274.88,90,96
88,3,214,3,3,273.37,90,41
82,4,207,5,5,273.37,90,152
84,4,213,3,3,271.09,90,101
85,4,218,3,3,269.69,90,198
88,4,224,5,5,268.94,90,87
88,4,229,5,5,269.29,90,43
86,4,232,4,4,269.94,90,157
88,4,237,5,5,269.88,90,127
86,3,241,6,6,270.93,90,33
84,4,253,5,5,270.75,90,37
83,4,253,6,6,270.95,90,276
81,4,262,6,6,271.15,75,252
87,4,267,4,4,270.23,90,223
82,4,277,1,1,269,90,47
86,4,283,7,7,268.35,90,218
86,4,284,1,1,268.08,90,223
91,4,292,3,3,266.89,90,138
92,4,294,5,5,265.69,75,130
89,4,300,5,5,265.5,90,221
92,4,301,4,4,265.08,90,170
90,4,305,6,6,264.44,90,118
86,3,292,5,5,264.29,75,74
86,3,302,7,7,265.02,90,73
83,2,294,5,5,266.11,90,18
83,2,326,4,4,266.6,90,41
79,1,305,7,7,265.76,90,134
78,1,323,8,8,265.37,1,291
85,2,166,8,8,263.87,1,118
81,1,243,8,8,262.6,1,179
85,1,144,9,9,261.67,1,185
82,2,206,2,2,260.76,1,254
89,2,53,5,5,260.32,1,265
88,3,61,2,2,260.22,1,295
88,3,68,7,7,260.12,1,241
86,4,77,6,6,260.14,1,160
86,4,85,9,9,260.08,1,112
86,4,91,5,5,259.74,1,34
85,5,99,1,1,262.15,40,150
85,5,105,4,4,263.22,1,162
87,5,105,7,7,265.46,40,282
86,5,114,9,9,266.46,40,117
86,6,116,7,7,267.86,90,36
87,6,118,9,9,268.96,1,148
88,6,120,5,5,268.74,1,143
88,6,122,1,1,268.92,75,88
88,5,127,5,5,269.9,1,233
88,5,128,7,7,270.95,1,225
88,5,131,1,1,271.51,1,212
88,5,138,2,2,271.51,1,115
88,5,141,3,3,271.59,1,174
88,5,146,1,1,271.75,1,211
88,4,148,9,9,272.31,1,19
88,4,155,8,8,272.19,1,266
88,3,158,5,5,272.39,1,246
88,3,177,8,8,274.59,1,61
88,2,174,2,2,275.26,1,224
87,1,188,7,7,276.32,1,155
88,3,204,3,3,276.76,40,270
88,2,217,9,9,276.43,90,232
88,3,232,1,1,275.34,90,112
89,4,240,1,1,274.51,90,221
90,5,258,4,4,273.49,90,57
90,6,269,3,3,273.49,90,298
88,6,274,9,9,272.81,90,194
90,7,286,4,4,272.49,90,112
89,8,293,6,6,272.29,90,233
88,7,295,1,1,272.29,90,290
87,8,303,4,4,272.03,90,100
86,8,307,2,2,271.94,90,120
88,6,295,7,7,272.08,90,137
87,7,304,9,9,272.65,90,260
88,6,297,9,9,273.4,90,205
87,7,303,6,6,273.4,90,162
89,5,292,1,1,273.1,90,288
89,5,294,2,2,272.64,90,129
89,5,294,9,9,272.37,90,293
88,5,296,1,1,272.23,90,273
88,5,297,5,5,271.93,90,234
87,5,299,2,2,271.93,90,263
88,5,298,7,7,271.56,90,166
87,4,300,4,4,271.56,90,193
88,4,291,7,7,271.87,90,24
87,4,296,2,2,271.95,90,129
87,3,290,4,4,271.95,90,257
88,4,294,2,2,271.81,90,127
89,3,285,1,1,272.03,90,101
90,3,286,4,4,272.49,90,45
89,3,292,2,2,273.14,90,21
90,3,290,1,1,273.57,90,37
90,3,294,5,5,273.5,20,298
86,3,295,9,9,273.82,40,84
87,3,300,1,1,273.94,90,88
84,3,302,3,3,274.59,75,220
78,2,299,8,8,275.14,90,192
76,2,302,4,4,275.21,90,88
71,1,301,8,8,275.14,90,210
71,2,191,6,6,275.14,90,214
64,1,226,5,5,275.14,90,38
63,1,152,6,6,274.73,90,291
65,1,202,9,9,274.73,90,32
63,1,87,3,3,274.74,90,26
64,1,96,2,2,274.74,90,142
66,2,102,1,1,274.74,90,68
67,2,111,8,8,274.33,90,153
69,3,118,5,5,274.33,90,112
78,2,125,7,7,274.33,90,103
77,3,132,4,4,274.33,90,270
84,3,139,5,5,273.74,90,291
83,3,142,5,5,273.74,90,180
92,3,150,4,4,273.74,90,135
94,4,154,6,6,273.86,90,95
93,3,169,5,5,273.86,90,195
95,3,170,6,6,273.83,90,118
96,3,181,8,8,273.83,90,11
95,2,209,7,7,272.59,90,53
95,2,214,8,8,271.82,90,213
94,2,237,4,4,270.77,90,115
90,1,139,4,4,269.81,90,228
91,1,201,2,2,269.44,90,118
87,1,143,5,5,269.35,90,53
91,1,151,1,1,269.08,90,226
85,1,71,1,1,268.55,90,100
87,1,57,5,5,268.92,90,90
89,2,75,9,9,269.26,90,194
90,2,50,2,2,269.2,90,143
92,2,57,4,4,268.93,40,53
91,2,57,8,8,268.68,90,75
94,3,67,8,8,268.49,90,28
94,3,69,5,5,268.48,90,252
93,3,78,4,4,268.65,90,257
94,3,78,5,5,269.09,90,13
93,3,85,2,2,269.29,90,106
95,3,88,3,3,269.5,90,105
94,3,95,8,8,269.71,90,219
95,3,99,1,1,269.94,90,245
92,3,97,3,3,270.17,90,146
95,3,103,9,9,270.17,75,57
94,3,102,6,6,270.57,75,173
94,3,96,1,1,271.37,90,204
92,3,98,8,8,271.8,90,283
92,3,94,8,8,271.84,90,190
91,3,89,6,6,271.76,90,123
91,3,85,1,1,271.68,90,71
90,2,80,3,3,271.23,90,135
92,2,73,8,8,271.15,90,172
91,2,69,6,6,271.06,90,194
92,2,62,4,4,271.03,90,149
91,2,46,5,5,271.26,90,252
93,2,43,5,5,271.22,90,58
93,2,30,5,5,271.22,90,159
93,2,31,4,4,271.26,75,99
93,2,13,4,4,271.26,75,287
93,2,10,7,7,270.95,90,156
92,2,14,6,6,270.95,90,62
92,2,9,3,3,270.95,90,295
92,2,10,6,6,270.91,90,163
93,2,180,9,9,270.91,90,159
91,2,126,4,4,270.74,90,70
92,2,240,9,9,270.74,90,82
89,2,173,8,8,270.66,90,67
91,2,347,1,1,270.66,90,38
89,2,341,2,2,270.71,90,233
90,2,335,4,4,270.71,90,62
87,3,328,8,8,270.69,90,168
87,3,322,7,7,270.69,90,297
86,2,334,9,9,270.69,90,18
86,2,322,7,7,270.74,90,46
85,2,328,9,9,271.17,90,273
87,2,317,5,5,271.73,90,77
85,2,328,1,1,271.77,90,282
86,2,323,6,6,272.55,90,30
81,2,310,8,8,272.77,90,57
84,1,307,5,5,272.88,90,274
80,1,296,9,9,272.38,90,261
83,1,282,4,4,271.88,75,14
78,1,273,6,6,271.21,90,15
79,1,260,5,5,270.8,90,239
75,1,252,8,8,270.04,90,55
77,1,237,8,8,269.1,90,106
76,2,227,2,2,268.55,90,121
84,2,235,2,2,268.31,90,216
78,2,219,4,4,267.22,90,140
83,3,221,3,3,266.6,75,168
81,3,222,2,2,264.91,1,112
88,4,224,1,1,264.17,1,144
88,5,225,4,4,262.93,20,25
86,4,220,6,6,263.92,1,101
87,5,223,5,5,264.68,1,236
86,5,220,8,8,265.36,1,152
87,6,220,8,8,265.99,1,272
85,5,217,1,1,266.33,1,121
86,6,216,7,7,265.5,1,249
86,6,219,9,9,264.94,1,193
87,6,217,1,1,263.23,75,107
87,7,219,9,9,262.08,75,156
85,6,220,7,7,261.45,1,215
86,7,223,1,1,261.22,1,28
85,7,224,9,9,260.38,1,96
85,6,224,9,9,260.62,1,269
83,6,226,9,9,260.68,1,201
83,6,226,2,2,261.06,1,139
82,6,231,5,5,261.58,1,213
82,5,230,8,8,262.12,1,32
81,5,233,4,4,262.85,1,193
83,5,237,3,3,264.29,1,116
82,4,239,1,1,265.12,90,91
83,4,243,3,3,266,1,168
82,4,253,6,6,266.95,1,277
84,4,255,2,2,267.45,90,130
83,4,263,6,6,267.69,75,172
85,4,268,1,1,267.72,90,13
84,3,277,1,1,267.25,90,293
85,4,283,2,2,267.25,90,239
86,3,278,2,2,267.14,90,298
87,4,288,6,6,267.14,90,215
87,3,286,4,4,267.06,90,14
88,3,287,3,3,267.06,90,275
88,3,285,8,8,266.95,90,162
89,3,285,4,4,266.95,90,26
88,3,289,7,7,266.73,90,252
89,3,288,8,8,266.73,90,198
88,3,291,4,4,267.06,90,221
88,3,287,5,5,267.06,90,298
88,3,292,2,2,267.96,90,146
88,3,291,2,2,267.96,90,187
87,2,276,9,9,268.34,90,168
87,2,279,3,3,268.34,90,183
86,2,268,4,4,268.91,90,252
91,2,277,3,3,268.91,90,120
89,1,260,5,5,269.24,90,141
92,1,263,8,8,269.24,90,40
89,1,281,9,9,269.4,75,13
94,2,278,7,7,269.4,75,27
93,1,292,6,6,269.55,90,241
94,1,227,2,2,269.55,90,299
93,1,266,2,2,269.58,90,57
93,1,227,3,3,269.24,90,72
89,2,184,8,8,269.24,90,279
90,1,147,1,1,269.17,90,99
88,2,105,3,3,269.17,90,96
95,3,123,9,9,268.55,90,298
89,3,62,5,5,267.44,90,90
93,4,60,4,4,267.37,90,179
87,4,61,6,6,267.01,90,169
95,5,58,7,7,267.18,90,121
92,5,58,8,8,267.18,90,108
91,5,55,9,9,267.19,90,180
88,5,56,5,5,267.19,90,194
86,5,54,3,3,267.24,90,152
84,5,61,5,5,267.21,90,252
83,5,56,2,2,267.16,90,80
81,4,60,6,6,267.16,90,72
84,4,59,9,9,266.85,90,79
80,3,64,9,9,267.14,90,150
82,3,65,3,3,267.8,90,113
79,3,52,8,8,268.39,90,155
82,2,57,8,8,268.81,1,172
80,2,48,7,7,268.83,40,10
80,2,80,2,2,268.97,90,225
78,1,58,5,5,268.42,90,134
77,1,77,1,1,266.98,90,45
73,1,93,9,9,265.4,75,251
73,1,112,6,6,264.52,1,217
70,1,129,3,3,264.35,75,264
76,1,147,5,5,264.58,90,262
71,1,163,5,5,264.48,90,174
74,2,181,7,7,264.09,1,131
75,2,168,9,9,263.24,1,91
79,3,196,7,7,260.83,75,85
81,3,193,3,3,260.5,75,188
85,3,193,3,3,260,20,211
87,4,190,2,2,260,20,95
90,4,189,4,4,260.55,90,274
88,4,228,5,5,260.55,90,78
93,4,214,4,4,260.55,90,115
93,4,240,5,5,260.55,90,74
89,5,254,4,4,262.17,40,36
90,4,284,5,5,262.17,40,15
88,5,302,8,8,262.17,40,126
87,5,290,5,5,264.05,90,155
84,6,318,1,1,264.05,90,173
83,6,316,8,8,264.53,90,106
85,6,322,9,9,264.53,90,171
83,6,317,9,9,264.83,90,297
83,6,320,7,7,264.83,90,60
84,5,323,5,5,264.89,90,140
85,5,327,3,3,265.32,90,263
86,5,330,6,6,265.51,75,22
87,5,330,5,5,265.78,75,17
88,4,334,3,3,265.94,90,273
89,4,336,1,1,265.94,90,145
87,3,345,8,8,266,90,257
90,3,344,8,8,266.01,90,208
89,2,350,4,4,264.8,90,85
81,2,346,1,1,264.38,90,103
83,2,356,6,6,263.99,1,27
77,1,355,7,7,264.16,1,181
81,1,180,1,1,264.8,75,157
72,1,238,3,3,265.76,90,11
73,1,121,2,2,267.61,40,39
83,1,246,7,7,269.43,1,181
81,1,49,4,4,271.77,1,259
88,1,93,7,7,271.98,1,56
78,2,73,2,2,271.93,1,20
91,2,139,9,9,269.4,1,284
87,2,141,2,2,267.65,1,13
88,2,140,2,2,266.52,1,175
82,2,142,1,1,265.51,1,210
82,3,141,3,3,264.87,1,171
83,3,144,7,7,263.58,1,248
82,3,143,3,3,263.76,1,113
82,3,145,3,3,263.24,1,46
83,3,148,5,5,263.09,1,233
84,3,150,7,7,263.14,1,68
84,3,153,6,6,263.39,1,229
86,4,148,3,3,264.19,1,283
86,4,154,1,1,264.99,1,34
88,4,152,3,3,267.69,1,216
86,4,150,5,5,269.82,1,34
88,4,148,9,9,272.08,1,93
88,4,147,5,5,272.57,1,257
88,5,147,3,3,271.62,1,257
87,5,145,7,7,269.96,1,60
86,5,145,6,6,269.35,5,19
83,5,151,1,1,269.15,75,186
84,6,148,8,8,269.56,90,134
81,6,152,9,9,269.89,90,175
80,6,156,5,5,270.26,90,135
78,6,160,6,6,270.24,90,256
76,6,164,4,4,270.21,90,79
79,5,162,7,7,270.11,90,20
76,5,168,4,4,270.12,75,92
78,4,168,4,4,270.68,90,169
85,3,139,1,1,270.96,90,67
84,2,149,4,4,270.98,90,88
89,1,130,5,5,271.12,90,194
85,3,250,4,4,270.21,1,86
94,1,184,4,4,268.65,1,80
93,2,257,9,9,267.3,1,125
93,3,218,1,1,265.36,1,194
91,4,329,2,2,263.51,1,24
91,5,327,7,7,261.64,1,12
86,5,331,4,4,260.54,1,67
87,6,327,4,4,259.91,1,292
84,7,329,8,8,259.25,90,197
83,7,327,6,6,259.25,90,268
78,8,330,9,9,258.93,1,184
76,8,329,3,3,258.93,1,74
75,8,327,9,9,261.23,75,20
73,8,326,6,6,261.23,75,290
71,8,325,7,7,261.23,75,200
69,8,325,5,5,263.24,1,13
68,8,323,8,8,263.24,1,63
66,9,323,8,8,265.88,1,69
65,8,324,6,6,268.44,1,165
63,8,324,9,9,268.68,1,147
62,8,324,8,8,267.14,90,173
66,7,331,4,4,265.74,5,89
63,6,330,8,8,265.93,90,182
65,6,335,1,1,266.26,90,188
65,5,331,6,6,266.21,90,55
68,4,339,2,2,266.66,90,265
69,4,338,7,7,266.87,90,141
72,3,333,1,1,268.43,90,179
72,3,333,3,3,268.11,40,145
74,2,329,2,2,267.86,40,114
70,2,314,4,4,267.61,1,35
74,2,314,5,5,268.29,1,10
72,1,303,2,2,269.51,75,263
73,2,280,1,1,271.28,1,220
71,1,272,6,6,271.83,40,219
71,1,253,9,9,271.9,1,99
69,1,242,8,8,271.52,1,48
69,2,220,6,6,270.18,1,36
68,2,206,9,9,269.28,90,207
67,2,215,9,9,269.59,90,239
66,3,193,3,3,270.24,90,25
65,3,194,5,5,270.7,90,31
68,3,185,1,1,270.72,90,82
65,3,189,8,8,270.85,90,193
67,3,183,5,5,270.59,90,144
71,4,200,1,1,269.84,1,10
71,4,186,3,3,269.3,1,217
74,4,195,4,4,269.53,1,23
75,3,201,9,9,269.64,1,231
79,4,211,4,4,269.84,1,253
80,4,218,1,1,271.66,1,156
84,3,229,9,9,272.56,90,284
84,3,235,4,4,273.2,90,86
88,3,244,6,6,273.41,90,117
83,3,276,5,5,273.26,90,120
89,2,277,8,8,273.26,90,134
87,2,302,2,2,272.65,90,102
90,3,139,6,6,272.65,90,246
86,2,226,9,9,272.47,90,257
88,3,125,7,7,272.47,90,152
79,3,174,7,7,272.39,90,218
84,4,24,6,6,272.39,90,32
78,4,23,1,1,272.39,90,19
79,4,26,7,7,272.54,75,265
71,4,23,3,3,272.54,75,186
69,4,25,6,6,272.49,75,263
68,4,26,4,4,272.49,75,299
66,4,28,1,1,272.54,40,104
65,4,29,7,7,272.54,40,89
66,5,41,8,8,272.49,90,227
63,5,38,3,3,272.49,90,218
64,5,47,2,2,272.49,90,109
64,5,46,9,9,272.49,90,32
64,5,58,2,2,272.54,90,290
64,5,60,7,7,272.54,90,206
62,6,58,4,4,272.59,90,256
63,6,61,2,2,272.59,90,99
62,6,60,5,5,272.68,90,262
63,6,59,8,8,272.68,90,15
61,6,58,2,2,272.68,90,28
61,6,57,1,1,273.35,90,284
62,6,56,5,5,273.35,90,119
62,6,55,6,6,273.74,90,104
62,6,54,8,8,273.74,90,96
60,6,52,3,3,273.74,90,22
62,6,51,9,9,273.74,90,204
61,6,50,4,4,273.8,90,85
61,6,42,6,6,273.8,90,238
59,6,42,1,1,273.74,90,168
59,6,36,8,8,273.74,90,32
57,5,27,9,9,273.68,90,214
57,5,23,6,6,273.68,90,249
56,5,15,8,8,273.54,90,204
60,5,16,4,4,273.52,90,208
56,5,5,1,1,273.52,90,147
59,4,3,6,6,273.35,75,232
59,4,177,6,6,273.35,75,224
62,4,116,2,2,273.35,75,17
63,3,232,2,2,273.35,75,225
66,3,153,6,6,273.28,90,293
66,2,333,6,6,273.28,90,264
69,2,320,5,5,273.28,90,214
66,2,294,6,6,273.22,90,170
70,1,284,5,5,273.22,90,123
70,1,262,7,7,273.02,90,254
68,1,255,3,3,273.02,90,212
67,1,228,5,5,273.08,90,226
66,1,216,2,2,273.08,90,154
66,2,232,6,6,272.91,90,143
64,2,211,6,6,272.91,90,183
63,3,217,1,1,272.98,90,279
61,2,210,4,4,272.98,90,174
61,3,221,3,3,273.71,90,116
60,3,218,9,9,273.71,90,257
62,3,219,4,4,273.92,90,38
60,3,215,8,8,273.92,90,229
61,3,215,6,6,273.8,90,218
68,3,215,7,7,273.8,90,58
67,3,215,8,8,273.67,90,11
72,3,215,2,2,273.67,90,207
69,3,217,4,4,272.56,90,98
76,3,216,9,9,272.56,90,220
76,3,218,4,4,271.33,90,79
73,2,227,6,6,271.33,90,202
73,2,226,1,1,270.15,90,55
71,2,232,6,6,270.15,90,72
68,2,244,1,1,270.15,90,128
66,1,249,1,1,268.64,90,235
64,1,258,1,1,266.47,90,36
71,1,232,8,8,264.72,90,200
65,1,254,3,3,263.8,90,288
69,1,239,7,7,261.09,90,237
66,1,179,6,6,259.73,90,233
72,1,180,8,8,258.9,90,67
71,1,135,7,7,259.09,90,218
77,1,118,5,5,258.99,90,151
75,2,64,2,2,258.99,90,159
79,2,38,1,1,258.99,90,26
75,1,51,4,4,258.46,90,249
82,1,12,4,4,258.46,90,47
81,1,13,4,4,257.36,75,296
81,2,173,8,8,256.33,40,107
79,1,120,1,1,255.2,1,67
79,2,227,9,9,253.62,1,26
82,2,165,2,2,251.95,1,129
80,2,329,5,5,251.15,1,32
82,2,323,1,1,250.29,1,219
81,2,318,5,5,249.48,1,222
83,2,312,7,7,249.22,1,157
83,2,307,4,4,250.36,1,105
83,3,315,5,5,251.15,1,269
83,3,305,1,1,252.44,1,82
83,3,309,3,3,253.08,1,58
80,4,311,6,6,254.28,1,231
81,4,315,3,3,254.82,1,291
79,4,318,7,7,254.65,1,41
76,5,315,2,2,251.83,1,37
75,5,320,6,6,249.87,5,177
72,6,319,4,4,248.88,75,46
70,6,317,1,1,248.08,1,243
67,6,316,6,6,248.22,90,188
64,7,315,7,7,248.22,90,66
61,6,319,8,8,248.51,1,242
59,6,316,8,8,248.51,1,81
55,6,318,9,9,248.51,1,204
65,5,310,1,1,248.22,1,12
57,5,316,1,1,248.42,1,211
62,4,311,3,3,248.42,1,200
52,3,290,5,5,248.61,75,216
63,2,291,6,6,248.61,75,120
58,1,275,8,8,250.99,40,60
62,3,252,1,1,250.99,40,247
54,1,239,1,1,250.99,40,143
56,2,218,2,2,255.21,40,290
54,1,219,2,2,256.35,1,235
57,2,191,7,7,257.75,90,35
56,2,185,5,5,257.75,90,225
62,4,193,5,5,257.93,90,89
59,3,182,5,5,258.08,90,30
63,4,185,7,7,258.3,40,231
61,4,195,7,7,256.65,90,58
68,5,196,1,1,256.65,90,69
68,6,203,3,3,256.36,20,251
70,6,207,3,3,256.36,20,28
70,7,216,8,8,255.55,1,87
71,7,221,4,4,254.95,1,140
73,6,217,9,9,253.69,1,223
74,6,225,1,1,253.29,1,137
76,5,224,8,8,252.35,1,116
75,5,223,9,9,251.95,1,190
78,4,222,2,2,252.36,1,203
78,4,221,3,3,254.42,1,54
77,4,223,3,3,255.48,1,66
77,4,221,3,3,256.86,1,192
76,3,222,9,9,256.44,5,284
80,3,212,9,9,254.29,1,14
77,3,216,8,8,253.44,1,163
79,2,210,5,5,252.72,1,28
76,2,182,5,5,252.14,1,40
79,1,183,1,1,251.51,1,156
78,1,162,4,4,252.72,40,134
80,2,164,9,9,254.61,90,34
77,1,135,4,4,254.96,90,162
78,1,130,8,8,258.14,90,246
80,2,132,5,5,258.14,90,223
81,2,124,3,3,262.14,90,150
82,2,124,7,7,265.65,75,152
82,2,131,1,1,266.94,1,32
84,2,128,2,2,265.52,1,293
84,2,133,3,3,263.62,1,121
85,2,132,3,3,263.22,75,278
85,2,139,1,1,263.22,75,105
85,1,139,9,9,263.08,1,181
83,2,157,5,5,263.08,1,244
84,1,152,8,8,264.22,40,96
83,1,164,4,4,264.22,40,207
76,1,138,4,4,265.08,75,230
76,1,163,1,1,265.08,75,152
71,2,149,2,2,265.15,90,69
79,1,134,1,1,265.65,40,298
70,1,121,6,6,265.65,40,11
73,1,107,1,1,266.08,90,162
68,2,120,6,6,266.08,90,263
74,2,96,2,2,268.08,90,68
72,2,100,3,3,268.08,90,260
82,2,100,9,9,269.51,90,34
76,3,105,6,6,269.51,90,142
81,4,107,6,6,269.58,90,252
75,4,113,9,9,269.58,90,71
84,4,113,9,9,269.15,90,113
82,4,117,1,1,269.15,90,87
84,3,121,5,5,269.22,90,218
80,4,126,4,4,269.22,90,114
80,3,129,4,4,268.94,75,100
84,3,88,2,2,268.94,75,173
83,3,106,9,9,268.58,90,124
86,2,80,5,5,268.58,90,159
78,2,86,6,6,268.58,90,242
85,2,48,8,8,268.29,90,95
80,2,44,9,9,267.58,90,37
89,2,39,5,5,267.58,90,57
80,1,35,3,3,267.58,90,197
85,1,30,8,8,267.22,90,93
79,2,28,4,4,267.22,90,72
87,1,23,9,9,267.01,90,11
85,2,20,2,2,267.01,90,288
89,2,22,1,1,266.63,90,60
85,2,17,5,5,266.02,90,235
87,2,18,2,2,267.01,90,89
83,3,23,6,6,266.79,1,255
87,3,22,5,5,265.82,1,215
85,3,26,6,6,265.09,40,125
86,3,31,9,9,262.86,90,266
83,4,34,3,3,262.01,90,24
83,4,39,4,4,261.73,90,226
81,4,35,4,4,261.28,75,52
81,4,43,7,7,259.8,40,112
80,4,42,5,5,257.3,1,72
80,3,41,7,7,255.22,1,240
78,3,40,4,4,254.68,40,247
78,3,39,6,6,254.51,40,259
78,4,40,7,7,255.22,90,87
77,3,39,1,1,255.35,90,92
77,3,39,4,4,255.35,90,163
78,3,42,9,9,255.51,90,239
78,3,42,5,5,255.51,90,106
78,3,44,7,7,255.87,75,183
81,3,38,4,4,255.15,1,149
80,3,43,2,2,253.46,1,102
82,2,39,6,6,252.22,5,149
77,3,40,7,7,251.35,1,38
81,2,35,4,4,250.35,1,70
79,2,34,9,9,250.15,1,50
79,2,43,1,1,248.75,1,157
75,2,39,9,9,248.41,1,256
75,2,45,4,4,248.28,90,167
80,2,45,7,7,247.68,40,255
77,1,53,3,3,247.15,1,188
80,1,55,4,4,247.15,1,267
75,1,53,5,5,248.68,5,227
81,1,56,6,6,249.29,1,165
78,1,56,2,2,251.15,1,129
81,1,62,8,8,252.88,5,273
77,1,60,4,4,253.44,1,296
78,1,63,6,6,253.87,1,48
70,2,75,6,6,252.87,1,197
74,1,76,3,3,251.54,1,251
69,2,84,2,2,250.87,1,92
79,2,102,2,2,249.93,1,214
68,3,107,6,6,249.35,1,153
73,3,122,7,7,248.62,1,288
71,2,112,6,6,248.08,1,191
78,2,135,1,1,248.28,90,21
78,2,133,2,2,248.68,90,66
82,3,140,6,6,249.65,90,163
81,2,135,1,1,250.41,90,101
84,3,139,8,8,252.14,90,99
82,3,136,3,3,254.54,90,13
86,4,142,5,5,255.55,90,230
86,4,141,3,3,256.15,75,153
86,5,149,1,1,254.51,1,31
86,5,145,7,7,252.09,1,201
86,6,150,3,3,251.22,1,116
88,5,156,1,1,250.75,1,229
88,6,161,2,2,250.69,1,248
90,6,166,3,3,250.36,1,227
87,6,162,9,9,249.75,1,48
90,6,171,4,4,249.49,1,254
89,5,170,2,2,251.88,1,159
92,4,179,3,3,256.55,1,39
90,4,175,8,8,258.51,40,170
92,2,180,2,2,259.15,90,113
90,5,237,2,2,259.43,90,167
93,2,225,1,1,259.5,90,143
93,3,265,7,7,259.58,90,63
92,4,251,3,3,259.72,90,45
92,5,308,2,2,260.01,90,140
91,6,311,5,5,260.5,90,89
86,6,312,9,9,260.5,90,281
87,7,317,4,4,260.48,90,129
83,8,318,3,3,260.48,90,143
84,8,318,3,3,261.01,90,214
79,8,320,6,6,261.82,90,274
78,8,320,9,9,261.82,90,242
75,8,320,6,6,262.65,90,37
75,8,320,9,9,262.65,90,67
